source,identifier,name,item_id,tag,code,correspondence_table
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級5（波向0の数）,0,WaveDirectionMesh,C05_088,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級5（波向1の数）,0,WaveDirectionMesh,C05_089,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級5（波向2の数）,0,WaveDirectionMesh,C05_090,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級5（波向3の数）,0,WaveDirectionMesh,C05_091,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級5（波向4の数）,0,WaveDirectionMesh,C05_092,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級5（波向5の数）,0,WaveDirectionMesh,C05_093,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級5（波向6の数）,0,WaveDirectionMesh,C05_094,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級5（波向7の数）,0,WaveDirectionMesh,C05_095,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級5（波向8の数）,0,WaveDirectionMesh,C05_096,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級5（波向9の数）,0,WaveDirectionMesh,C05_097,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級5（波向10の数）,0,WaveDirectionMesh,C05_098,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級5（波向11の数）,0,WaveDirectionMesh,C05_099,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級5（波向12の数）,0,WaveDirectionMesh,C05_100,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級5（波向13の数）,0,WaveDirectionMesh,C05_101,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級5（波向14の数）,0,WaveDirectionMesh,C05_102,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級5（波向15の数）,0,WaveDirectionMesh,C05_103,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級5（波向16の数）,0,WaveDirectionMesh,C05_104,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級6（波向0の数）,0,WaveDirectionMesh,C05_105,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級6（波向1の数）,0,WaveDirectionMesh,C05_106,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級6（波向2の数）,0,WaveDirectionMesh,C05_107,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級6（波向3の数）,0,WaveDirectionMesh,C05_108,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級6（波向4の数）,0,WaveDirectionMesh,C05_109,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級6（波向5の数）,0,WaveDirectionMesh,C05_110,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級6（波向6の数）,0,WaveDirectionMesh,C05_111,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級6（波向7の数）,0,WaveDirectionMesh,C05_112,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級6（波向8の数）,0,WaveDirectionMesh,C05_113,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級6（波向9の数）,0,WaveDirectionMesh,C05_114,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級6（波向10の数）,0,WaveDirectionMesh,C05_115,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級6（波向11の数）,0,WaveDirectionMesh,C05_116,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級6（波向12の数）,0,WaveDirectionMesh,C05_117,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級6（波向13の数）,0,WaveDirectionMesh,C05_118,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級6（波向14の数）,0,WaveDirectionMesh,C05_119,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級6（波向15の数）,0,WaveDirectionMesh,C05_120,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級6（波向16の数）,0,WaveDirectionMesh,C05_121,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級7（波向0の数）,0,WaveDirectionMesh,C05_122,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級7（波向1の数）,0,WaveDirectionMesh,C05_123,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級7（波向2の数）,0,WaveDirectionMesh,C05_124,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級7（波向3の数）,0,WaveDirectionMesh,C05_125,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級7（波向4の数）,0,WaveDirectionMesh,C05_126,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級7（波向5の数）,0,WaveDirectionMesh,C05_127,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級7（波向6の数）,0,WaveDirectionMesh,C05_128,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級7（波向7の数）,0,WaveDirectionMesh,C05_129,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級7（波向8の数）,0,WaveDirectionMesh,C05_130,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級7（波向9の数）,0,WaveDirectionMesh,C05_131,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級7（波向10の数）,0,WaveDirectionMesh,C05_132,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級7（波向11の数）,0,WaveDirectionMesh,C05_133,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級7（波向12の数）,0,WaveDirectionMesh,C05_134,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級7（波向13の数）,0,WaveDirectionMesh,C05_135,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級7（波向14の数）,0,WaveDirectionMesh,C05_136,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級7（波向15の数）,0,WaveDirectionMesh,C05_137,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級7（波向16の数）,0,WaveDirectionMesh,C05_138,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級8（波向0の数）,0,WaveDirectionMesh,C05_139,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級8（波向1の数）,0,WaveDirectionMesh,C05_140,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級8（波向2の数）,0,WaveDirectionMesh,C05_141,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級8（波向3の数）,0,WaveDirectionMesh,C05_142,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級8（波向4の数）,0,WaveDirectionMesh,C05_143,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級8（波向5の数）,0,WaveDirectionMesh,C05_144,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級8（波向6の数）,0,WaveDirectionMesh,C05_145,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級8（波向7の数）,0,WaveDirectionMesh,C05_146,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級8（波向8の数）,0,WaveDirectionMesh,C05_147,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級8（波向9の数）,0,WaveDirectionMesh,C05_148,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級8（波向10の数）,0,WaveDirectionMesh,C05_149,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級8（波向11の数）,0,WaveDirectionMesh,C05_150,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級8（波向12の数）,0,WaveDirectionMesh,C05_151,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級8（波向13の数）,0,WaveDirectionMesh,C05_152,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級8（波向14の数）,0,WaveDirectionMesh,C05_153,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級8（波向15の数）,0,WaveDirectionMesh,C05_154,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級8（波向16の数）,0,WaveDirectionMesh,C05_155,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級9（波向0の数）,0,WaveDirectionMesh,C05_156,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級9（波向1の数）,0,WaveDirectionMesh,C05_157,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級9（波向2の数）,0,WaveDirectionMesh,C05_158,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級9（波向3の数）,0,WaveDirectionMesh,C05_159,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級9（波向4の数）,0,WaveDirectionMesh,C05_160,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級9（波向5の数）,0,WaveDirectionMesh,C05_161,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級9（波向6の数）,0,WaveDirectionMesh,C05_162,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級9（波向7の数）,0,WaveDirectionMesh,C05_163,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級9（波向8の数）,0,WaveDirectionMesh,C05_164,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級9（波向9の数）,0,WaveDirectionMesh,C05_165,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級9（波向10の数）,0,WaveDirectionMesh,C05_166,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級9（波向11の数）,0,WaveDirectionMesh,C05_167,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級9（波向12の数）,0,WaveDirectionMesh,C05_168,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級9（波向13の数）,0,WaveDirectionMesh,C05_169,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級9（波向14の数）,0,WaveDirectionMesh,C05_170,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級9（波向15の数）,0,WaveDirectionMesh,C05_171,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-a,波浪階級9（波向16の数）,0,WaveDirectionMesh,C05_172,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,季節コード,0,SeaMistMesh,C05_173,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,2次メッシュコード,0,SeaMistMesh,C05_174,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級0（霧）,0,SeaMistMesh,C05_175,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級0（霧雨）,0,SeaMistMesh,C05_176,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級0（雨）,0,SeaMistMesh,C05_177,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級0（その他）,0,SeaMistMesh,C05_178,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級1（霧）,0,SeaMistMesh,C05_179,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級1（霧雨）,0,SeaMistMesh,C05_180,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級1（雨）,0,SeaMistMesh,C05_181,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級1（その他）,0,SeaMistMesh,C05_182,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級2（霧）,0,SeaMistMesh,C05_183,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級2（霧雨）,0,SeaMistMesh,C05_184,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級2（雨）,0,SeaMistMesh,C05_185,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級2（その他）,0,SeaMistMesh,C05_186,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級3（霧）,0,SeaMistMesh,C05_187,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級3（霧雨）,0,SeaMistMesh,C05_188,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級3（雨）,0,SeaMistMesh,C05_189,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級3（その他）,0,SeaMistMesh,C05_190,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級4（霧）,0,SeaMistMesh,C05_191,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級4（霧雨）,0,SeaMistMesh,C05_192,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級4（雨）,0,SeaMistMesh,C05_193,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級4（その他）,0,SeaMistMesh,C05_194,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級5（霧）,0,SeaMistMesh,C05_195,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級5（霧雨）,0,SeaMistMesh,C05_196,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級5（雨）,0,SeaMistMesh,C05_197,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級5（その他）,0,SeaMistMesh,C05_198,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級6（霧）,0,SeaMistMesh,C05_199,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級6（霧雨）,0,SeaMistMesh,C05_200,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級6（雨）,0,SeaMistMesh,C05_201,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級6（その他）,0,SeaMistMesh,C05_202,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級7（霧）,0,SeaMistMesh,C05_203,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級7（霧雨）,0,SeaMistMesh,C05_204,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級7（雨）,0,SeaMistMesh,C05_205,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級7（その他）,0,SeaMistMesh,C05_206,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級8（霧）,0,SeaMistMesh,C05_207,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級8（霧雨）,0,SeaMistMesh,C05_208,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級8（雨）,0,SeaMistMesh,C05_209,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級8（その他）,0,SeaMistMesh,C05_210,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級9（霧）,0,SeaMistMesh,C05_211,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級9（霧雨）,0,SeaMistMesh,C05_212,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級9（雨）,0,SeaMistMesh,C05_213,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-b,視程階級9（その他）,0,SeaMistMesh,C05_214,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-c,季節コード,0,NaturalFisheryMesh,C05_215,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-c,2次メッシュコード,0,NaturalFisheryMesh,C05_216,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-c,くろまぐろ漁場有無,0,NaturalFisheryMesh,C05_217,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-c,かつお漁場有無,0,NaturalFisheryMesh,C05_218,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-c,にしん漁場有無,0,NaturalFisheryMesh,C05_219,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-c,まいわし漁場有無,0,NaturalFisheryMesh,C05_220,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-c,かたくちいわし漁場有無,0,NaturalFisheryMesh,C05_221,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-c,まあじ漁場有無,0,NaturalFisheryMesh,C05_222,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-c,まさば漁場有無,0,NaturalFisheryMesh,C05_223,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-c,さんま漁場有無,0,NaturalFisheryMesh,C05_224,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-c,すけとうだら漁場有無,0,NaturalFisheryMesh,C05_225,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C05-c,するめいか漁場有無,0,NaturalFisheryMesh,C05_226,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C07,行政コード,0,CoastFacility,C07_001,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C07,施設名,0,CoastFacility,C07_002,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C07,種別コード,0,CoastFacility,C07_003,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C07,施設番号,0,CoastFacility,C07_004,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C07,管理者,0,CoastFacility,C07_005,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C07,原子炉の基数,0,CoastFacility,C07_006,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C07,発電所の出力,0,CoastFacility,C07_007,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C07,敷地面積,0,CoastFacility,C07_008,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C07,行政コード,0,CoastFacility,C07_009,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C07,施設名,0,CoastFacility,C07_010,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C07,験潮場番号,0,CoastFacility,C07_011,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C07,所属,0,CoastFacility,C07_012,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C07,験潮場種類,0,CoastFacility,C07_013,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C07,観測開始年,0,CoastFacility,C07_014,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C07,観測基準面標高,0,CoastFacility,C07_015,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C07,平均海面,0,CoastFacility,C07_016,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C07,大潮平均高潮面,0,CoastFacility,C07_017,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C07,大潮平均低潮面,0,CoastFacility,C07_018,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C07,既往最高潮位,0,CoastFacility,C07_019,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C07,既往最高潮位観測年月,0,CoastFacility,C07_020,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C07,既往最低潮位,0,CoastFacility,C07_021,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C07,既往最低潮位観測年月,0,CoastFacility,C07_022,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C07,行政コード,0,CoastFacility,C07_023,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C07,施設名,0,CoastFacility,C07_024,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C07,区域番号,0,CoastFacility,C07_025,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C07,水系域コード,0,CoastFacility,C07_026,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C07,河川コード,0,CoastFacility,C07_027,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C07,種類,0,CoastFacility,C07_028,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C07,河口からの距離,0,CoastFacility,C07_029,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C09,漁港コード,0,FishingPort,C09_001,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C09,漁港名,0,FishingPort,C09_002,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C09,行政区域コード,0,FishingPort,C09_003,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C09,種別,0,FishingPort,C09_004,ClassFishPortCd.html
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C09,管理者区分,0,FishingPort,C09_005,FishPortAdminCd.html
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C09,管理者名,0,FishingPort,C09_006,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C09,指定年月日,0,FishingPort,C09_007,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C09,関係漁業共同組合,0,FishingPort,C09_008,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C09,外郭施設延長,0,FishingPort,C09_009,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C09,係留施設延長,0,FishingPort,C09_010,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C09,都道府県コード,0,FishingPort,C09_011,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C09,漁港コード,0,FishingPort,C09_012,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C10,県コード,0,AquacultureFacility,C10_001,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C10,免許番号,0,AquacultureFacility,C10_002,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C10,種別,0,AquacultureFacility,C10_003,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C10,行政コード,0,AquacultureFacility,C10_004,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C10,管理者名,0,AquacultureFacility,C10_005,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C10,養殖水産物,0,AquacultureFacility,C10_006,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C10,免許年,0,AquacultureFacility,C10_007,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C10,使用月,0,AquacultureFacility,C10_008,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C10,敷地面積,0,AquacultureFacility,C10_009,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C11,県コード,0,Fish-breedingGroundLine,C11_001,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C11,免許番号,0,Fish-breedingGroundLine,C11_002,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C11,免許年,0,Fish-breedingGroundLine,C11_003,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C11,行政コード,0,Fish-breedingGroundLine,C11_004,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C11,管理者名,0,Fish-breedingGroundLine,C11_005,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C11,主要漁種,0,Fish-breedingGroundLine,C11_006,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C11,施設面積,0,Fish-breedingGroundLine,C11_007,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C11,水深コード,0,Fish-breedingGroundLine,C11_008,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C11,県コード,0,Fish-breedingGroundLine,C11_009,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C11,免許番号,0,Fish-breedingGroundLine,C11_010,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C11,免許年,0,Fish-breedingGroundLine,C11_011,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C11,行政コード,0,Fish-breedingGroundLine,C11_012,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C11,管理者名,0,Fish-breedingGroundLine,C11_013,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C11,主要漁種,0,Fish-breedingGroundLine,C11_014,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C11,施設面積,0,Fish-breedingGroundLine,C11_015,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C11,水深コード,0,Fish-breedingGroundLine,C11_016,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,C12,敷設線・架空線コード,0,SubmarineCableAndAerialCable,C12_001,NA
